prompt_id,source,category,model,temperature,run,instruction_version,run_timestamp,latency_sec,response_length,char_len,word_len,sentence_count,avg_word_len,has_markdown,has_bullets,starts_with_answer,contains_disclaimer,contains_uncertainty,contains_date
SQUAD_037,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-05T17:38:03.081994+00:00,0.9323320388793944,81,81,14,1,4.857142857142857,0,0,1,0,0,0
SQUAD_037,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-05T17:38:04.015302+00:00,2.380478858947754,537,537,83,4,5.481927710843373,0,0,1,0,0,0
SQUAD_037,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-05T17:38:07.463522+00:00,0.953138828277588,81,81,14,1,4.857142857142857,0,0,1,0,0,0
SQUAD_037,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-05T17:38:08.420129+00:00,2.3453376293182373,534,534,83,4,5.445783132530121,0,0,1,0,0,0
SQUAD_037,squad_v1,factual,gpt-4.1-mini,0.2,1,v1_concise,2026-02-05T17:38:11.810976+00:00,1.4139297008514404,89,89,15,1,5.0,0,0,1,0,0,0
SQUAD_037,squad_v1,factual,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-05T17:38:13.225746+00:00,2.3955204486846924,528,528,80,4,5.6125,1,0,1,0,0,0
SQUAD_037,squad_v1,factual,gpt-4.1-mini,0.8,1,v1_concise,2026-02-05T17:38:16.207956+00:00,1.009188175201416,85,85,14,1,5.142857142857143,0,0,1,0,0,0
SQUAD_037,squad_v1,factual,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-05T17:38:17.217796+00:00,2.489442110061645,461,461,74,5,5.243243243243243,1,0,1,0,0,0
SQUAD_037,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-05T17:38:20.699289+00:00,0.9919745922088624,77,77,13,1,5.0,0,0,1,0,0,0
SQUAD_037,squad_v1,factual,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-05T17:38:21.692567+00:00,2.404507875442505,516,516,84,4,5.154761904761905,0,0,1,0,0,1
SQUAD_037,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-05T17:38:25.104620+00:00,1.1215519905090332,101,101,18,1,4.666666666666667,0,0,1,0,0,0
SQUAD_037,squad_v1,factual,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-05T17:38:26.226716+00:00,2.0746328830718994,599,599,95,4,5.315789473684211,0,0,1,0,0,1
SQUAD_038,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-05T17:38:29.180463+00:00,1.2444262504577637,132,132,21,1,5.333333333333333,0,0,0,0,0,0
SQUAD_038,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-05T17:38:30.425275+00:00,1.9073505401611328,494,494,78,4,5.346153846153846,0,0,0,0,0,0
SQUAD_038,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-05T17:38:33.088902+00:00,1.4428741931915283,129,129,22,1,4.909090909090909,0,0,0,0,0,0
SQUAD_038,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-05T17:38:34.625143+00:00,2.3182291984558105,526,526,84,4,5.273809523809524,0,0,0,0,0,1
SQUAD_038,squad_v1,factual,gpt-4.1-mini,0.2,1,v1_concise,2026-02-05T17:38:37.500995+00:00,1.2190871238708496,107,107,17,1,5.352941176470588,0,0,0,0,0,0
SQUAD_038,squad_v1,factual,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-05T17:38:38.720779+00:00,2.494916677474976,443,443,68,4,5.529411764705882,0,0,0,0,0,1
SQUAD_038,squad_v1,factual,gpt-4.1-mini,0.8,1,v1_concise,2026-02-05T17:38:41.996896+00:00,1.1246123313903809,107,107,17,1,5.352941176470588,0,0,0,0,0,0
SQUAD_038,squad_v1,factual,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-05T17:38:43.122184+00:00,1.972750663757324,462,462,73,4,5.342465753424658,0,0,0,0,0,1
SQUAD_038,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-05T17:38:45.971128+00:00,1.633903980255127,121,121,18,1,5.777777777777778,0,0,0,0,0,0
SQUAD_038,squad_v1,factual,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-05T17:38:47.633173+00:00,1.5760746002197266,362,362,58,3,5.258620689655173,0,0,0,0,1,1
SQUAD_038,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-05T17:38:49.576136+00:00,1.1132261753082275,121,121,18,1,5.777777777777778,0,0,0,0,0,0
SQUAD_038,squad_v1,factual,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-05T17:38:51.112694+00:00,2.695966482162476,464,464,76,3,5.118421052631579,0,0,0,0,0,1
SQUAD_039,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-05T17:38:54.695328+00:00,1.4340953826904297,153,153,27,1,4.703703703703703,0,0,0,0,0,1
SQUAD_039,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-05T17:38:56.130051+00:00,2.605543375015259,622,622,111,5,4.612612612612613,0,0,0,0,0,1
SQUAD_039,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-05T17:38:59.301752+00:00,1.229522466659546,238,238,45,2,4.311111111111111,0,0,0,0,0,1
SQUAD_039,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-05T17:39:00.531605+00:00,3.8379251956939697,613,613,102,5,5.019607843137255,0,0,0,0,0,1
SQUAD_039,squad_v1,factual,gpt-4.1-mini,0.2,1,v1_concise,2026-02-05T17:39:05.140552+00:00,0.8187165260314941,57,57,10,1,4.8,0,0,0,0,0,0
SQUAD_039,squad_v1,factual,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-05T17:39:05.959830+00:00,1.8918139934539795,383,383,65,4,4.907692307692308,0,0,0,0,0,1
SQUAD_039,squad_v1,factual,gpt-4.1-mini,0.8,1,v1_concise,2026-02-05T17:39:09.033483+00:00,0.918525457382202,57,57,10,1,4.8,0,0,0,0,0,0
SQUAD_039,squad_v1,factual,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-05T17:39:10.060669+00:00,2.006472110748291,480,480,82,6,4.865853658536586,0,0,0,0,0,1
SQUAD_039,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-05T17:39:13.149589+00:00,0.9065268039703368,125,125,22,1,4.7272727272727275,0,0,1,0,0,1
SQUAD_039,squad_v1,factual,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-05T17:39:14.056764+00:00,2.0805418491363525,545,545,90,4,5.066666666666666,0,0,0,0,0,1
SQUAD_039,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-05T17:39:17.231255+00:00,1.0189850330352783,139,139,23,1,5.086956521739131,0,0,0,0,0,1
SQUAD_039,squad_v1,factual,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-05T17:39:18.250827+00:00,2.189595460891724,531,531,86,4,5.186046511627907,0,0,0,0,0,1
SQUAD_040,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-05T17:39:21.421840+00:00,2.9709720611572266,192,192,32,1,5.03125,0,0,0,0,0,0
SQUAD_040,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-05T17:39:24.393868+00:00,3.173051118850708,640,640,92,5,5.967391304347826,0,0,0,0,0,0
SQUAD_040,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-05T17:39:27.567761+00:00,1.228435754776001,159,159,22,1,6.2727272727272725,0,0,0,0,0,0
SQUAD_040,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-05T17:39:28.797295+00:00,3.3246188163757324,618,618,91,5,5.802197802197802,0,0,0,0,0,0
SQUAD_040,squad_v1,factual,gpt-4.1-mini,0.2,1,v1_concise,2026-02-05T17:39:32.894030+00:00,1.020719051361084,146,146,20,1,6.35,0,0,0,0,0,0
SQUAD_040,squad_v1,factual,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-05T17:39:33.915644+00:00,2.6449670791625977,630,630,89,4,6.089887640449438,0,0,0,0,0,0
SQUAD_040,squad_v1,factual,gpt-4.1-mini,0.8,1,v1_concise,2026-02-05T17:39:37.539729+00:00,1.2918381690979004,101,101,16,1,5.375,0,0,0,0,0,0
SQUAD_040,squad_v1,factual,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-05T17:39:38.832862+00:00,2.358792781829834,624,624,93,5,5.720430107526882,0,0,0,0,0,0
SQUAD_040,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-05T17:39:41.901101+00:00,2.9728078842163086,113,113,16,1,6.125,0,0,0,0,0,0
SQUAD_040,squad_v1,factual,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-05T17:39:44.875494+00:00,1.635054588317871,535,535,82,3,5.536585365853658,0,0,0,0,0,0
SQUAD_040,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-05T17:39:46.511412+00:00,0.9665381908416748,113,113,16,1,6.125,0,0,0,0,0,0
SQUAD_040,squad_v1,factual,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-05T17:39:47.844069+00:00,2.036968231201172,686,686,106,4,5.481132075471698,0,0,0,0,0,0
SQUAD_041,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-05T17:39:50.914827+00:00,1.8433754444122317,60,60,10,1,5.1,0,0,1,0,0,0
SQUAD_041,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-05T17:39:52.758876+00:00,3.3224685192108154,614,614,93,5,5.612903225806452,0,0,1,0,0,0
SQUAD_041,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-05T17:39:56.238798+00:00,1.2268807888031006,60,60,10,1,5.1,0,0,1,0,0,0
SQUAD_041,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-05T17:39:57.466117+00:00,2.913846015930176,702,702,101,5,5.96039603960396,0,0,1,0,0,0
SQUAD_041,squad_v1,factual,gpt-4.1-mini,0.2,1,v1_concise,2026-02-05T17:40:01.153575+00:00,1.3350780010223389,68,68,11,1,5.2727272727272725,0,0,1,0,0,0
SQUAD_041,squad_v1,factual,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-05T17:40:02.489162+00:00,2.9196348190307617,530,530,82,4,5.475609756097561,0,0,1,0,0,0
SQUAD_041,squad_v1,factual,gpt-4.1-mini,0.8,1,v1_concise,2026-02-05T17:40:06.074337+00:00,2.7561001777648926,70,70,11,1,5.454545454545454,0,0,1,0,0,0
SQUAD_041,squad_v1,factual,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-05T17:40:08.831456+00:00,2.5093843936920166,563,563,86,5,5.558139534883721,0,0,1,0,0,0
SQUAD_041,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-05T17:40:11.341943+00:00,1.1743927001953125,98,98,16,1,5.1875,0,0,1,0,0,0
SQUAD_041,squad_v1,factual,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-05T17:40:12.517272+00:00,1.9412658214569087,553,553,85,4,5.517647058823529,0,0,1,0,0,0
SQUAD_041,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-05T17:40:15.284101+00:00,1.068561315536499,93,93,14,1,5.714285714285714,0,0,1,0,0,0
SQUAD_041,squad_v1,factual,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-05T17:40:16.412080+00:00,1.726733922958374,376,376,58,3,5.5,0,0,1,0,0,0
SQUAD_042,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-05T17:40:19.070825+00:00,0.8108482360839844,70,70,12,1,4.916666666666667,0,0,0,0,0,0
SQUAD_042,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-05T17:40:20.155056+00:00,3.337738275527954,539,539,82,4,5.585365853658536,0,0,0,0,0,0
SQUAD_042,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-05T17:40:24.682641+00:00,1.1409997940063477,70,70,12,1,4.916666666666667,0,0,0,0,0,0
SQUAD_042,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-05T17:40:25.824085+00:00,2.630641460418701,546,546,87,4,5.287356321839081,0,0,0,0,0,0
SQUAD_042,squad_v1,factual,gpt-4.1-mini,0.2,1,v1_concise,2026-02-05T17:40:29.315772+00:00,0.9279701709747314,71,71,12,1,5.0,0,0,0,0,0,0
SQUAD_042,squad_v1,factual,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-05T17:40:30.244524+00:00,1.5601675510406494,418,418,68,4,5.161764705882353,0,0,0,0,0,0
SQUAD_042,squad_v1,factual,gpt-4.1-mini,0.8,1,v1_concise,2026-02-05T17:40:32.876895+00:00,0.9897861480712892,71,71,12,1,5.0,0,0,0,0,0,0
SQUAD_042,squad_v1,factual,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-05T17:40:34.307694+00:00,2.1893465518951416,456,456,72,4,5.347222222222222,0,0,0,0,0,0
SQUAD_042,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-05T17:40:37.507321+00:00,0.8179097175598145,71,71,12,1,5.0,0,0,0,0,0,0
SQUAD_042,squad_v1,factual,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-05T17:40:38.325722+00:00,2.19640588760376,488,488,77,5,5.35064935064935,0,0,0,0,0,0
SQUAD_042,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-05T17:40:41.704727+00:00,0.8214504718780518,71,71,12,1,5.0,0,0,0,0,0,0
SQUAD_042,squad_v1,factual,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-05T17:40:42.527059+00:00,1.5846381187438965,434,434,67,3,5.492537313432836,0,0,0,0,0,0
SQUAD_043,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-05T17:40:45.291245+00:00,2.143317461013794,313,313,42,2,6.476190476190476,0,0,1,0,0,0
SQUAD_043,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-05T17:40:47.850115+00:00,3.890334129333496,891,891,122,6,6.30327868852459,0,0,1,0,1,0
SQUAD_043,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-05T17:40:51.740913+00:00,1.537595272064209,283,283,39,2,6.282051282051282,0,0,1,0,0,0
SQUAD_043,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-05T17:40:53.279565+00:00,3.4262185096740723,902,902,128,6,6.0390625,0,0,1,0,0,0
SQUAD_043,squad_v1,factual,gpt-4.1-mini,0.2,1,v1_concise,2026-02-05T17:40:57.168428+00:00,1.128138780593872,225,225,34,1,5.647058823529412,0,0,1,0,0,0
SQUAD_043,squad_v1,factual,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-05T17:40:58.297389+00:00,2.2998385429382324,620,620,95,5,5.536842105263158,0,0,0,0,0,0
SQUAD_043,squad_v1,factual,gpt-4.1-mini,0.8,1,v1_concise,2026-02-05T17:41:01.469633+00:00,1.634111404418945,243,243,38,2,5.421052631578948,0,0,1,0,0,0
SQUAD_043,squad_v1,factual,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-05T17:41:03.104330+00:00,3.219921112060547,643,643,95,5,5.768421052631579,0,0,0,0,0,0
SQUAD_043,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-05T17:41:06.690414+00:00,0.9960472583770752,198,198,29,1,5.862068965517241,0,0,1,0,0,0
SQUAD_043,squad_v1,factual,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-05T17:41:07.687139+00:00,1.791628360748291,630,630,87,4,6.252873563218391,0,0,1,0,0,0
SQUAD_043,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-05T17:41:10.482973+00:00,1.3453853130340576,232,232,34,2,5.852941176470588,0,0,1,0,0,0
SQUAD_043,squad_v1,factual,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-05T17:41:12.037478+00:00,2.498576641082764,837,837,124,5,5.758064516129032,0,0,1,0,1,0
SQUAD_044,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-05T17:41:15.191085+00:00,0.8175604343414307,27,27,4,1,6.0,0,0,0,0,0,0
SQUAD_044,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-05T17:41:16.009855+00:00,2.903450727462769,528,528,77,5,5.87012987012987,0,0,0,0,0,1
SQUAD_044,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-05T17:41:20.095654+00:00,0.9330737590789796,27,27,4,1,6.0,0,0,0,0,0,0
SQUAD_044,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-05T17:41:21.029869+00:00,3.0254759788513184,513,513,74,4,5.945945945945946,0,0,0,0,0,1
SQUAD_044,squad_v1,factual,gpt-4.1-mini,0.2,1,v1_concise,2026-02-05T17:41:25.122000+00:00,0.8190901279449463,27,27,4,1,6.0,0,0,0,0,0,0
SQUAD_044,squad_v1,factual,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-05T17:41:25.941404+00:00,2.3004229068756104,458,458,74,4,5.202702702702703,0,0,0,0,0,1
SQUAD_044,squad_v1,factual,gpt-4.1-mini,0.8,1,v1_concise,2026-02-05T17:41:29.425132+00:00,0.9813101291656494,27,27,4,1,6.0,0,0,0,0,0,0
SQUAD_044,squad_v1,factual,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-05T17:41:30.407154+00:00,1.584009885787964,359,359,54,4,5.666666666666667,0,0,0,0,0,1
SQUAD_044,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-05T17:41:33.010227+00:00,0.8200066089630127,59,59,8,1,6.5,0,0,0,0,0,0
SQUAD_044,squad_v1,factual,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-05T17:41:34.246829+00:00,1.4709959030151367,362,362,60,4,5.05,0,0,0,0,0,1
SQUAD_044,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-05T17:41:36.898012+00:00,1.1106176376342771,59,59,8,1,6.5,0,0,0,0,0,0
SQUAD_044,squad_v1,factual,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-05T17:41:38.538878+00:00,1.5661678314208984,431,431,74,4,4.837837837837838,0,0,0,0,0,1
SQUAD_045,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-05T17:41:40.995055+00:00,1.3284416198730469,171,171,28,1,5.142857142857143,0,0,0,0,0,0
SQUAD_045,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-05T17:41:42.757795+00:00,2.791176080703736,545,545,87,4,5.275862068965517,0,0,0,0,0,0
SQUAD_045,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-05T17:41:46.221614+00:00,1.3931140899658203,180,180,26,1,5.961538461538462,0,0,0,0,0,0
SQUAD_045,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-05T17:41:47.615499+00:00,2.6568691730499268,697,697,101,5,5.910891089108911,0,0,0,0,0,0
SQUAD_045,squad_v1,factual,gpt-4.1-mini,0.2,1,v1_concise,2026-02-05T17:41:50.879322+00:00,1.379584550857544,195,195,27,1,6.2592592592592595,0,0,0,0,0,0
SQUAD_045,squad_v1,factual,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-05T17:41:52.259836+00:00,3.8848471641540527,642,642,96,5,5.697916666666667,0,0,0,0,0,0
SQUAD_045,squad_v1,factual,gpt-4.1-mini,0.8,1,v1_concise,2026-02-05T17:41:56.765123+00:00,1.3295369148254397,206,206,30,1,5.9,0,0,0,0,0,0
SQUAD_045,squad_v1,factual,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-05T17:41:58.095110+00:00,2.8161959648132324,632,632,91,5,5.956043956043956,0,0,0,0,0,0
SQUAD_045,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-05T17:42:01.582993+00:00,1.035722017288208,87,87,14,1,5.285714285714286,0,0,0,0,0,0
SQUAD_045,squad_v1,factual,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-05T17:42:02.619222+00:00,1.8856792449951167,547,547,84,4,5.523809523809524,0,0,1,0,0,0
SQUAD_045,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-05T17:42:05.469667+00:00,1.0116515159606934,97,97,14,1,6.0,0,0,1,0,0,0
SQUAD_045,squad_v1,factual,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-05T17:42:06.596823+00:00,1.6709249019622805,530,530,81,4,5.555555555555555,0,0,1,0,0,0
SQUAD_046,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-05T17:42:09.255867+00:00,1.1065945625305176,74,74,11,1,5.818181818181818,0,0,0,0,0,1
SQUAD_046,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-05T17:42:10.691935+00:00,2.213367223739624,525,525,76,4,5.921052631578948,0,0,0,0,0,1
SQUAD_046,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-05T17:42:13.798806+00:00,1.8072972297668457,74,74,11,1,5.818181818181818,0,0,0,0,0,1
SQUAD_046,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-05T17:42:15.606592+00:00,2.678066730499268,583,583,86,4,5.790697674418604,0,0,0,0,0,0
SQUAD_046,squad_v1,factual,gpt-4.1-mini,0.2,1,v1_concise,2026-02-05T17:42:18.478070+00:00,0.8141677379608154,60,60,10,1,5.1,0,0,0,0,0,1
SQUAD_046,squad_v1,factual,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-05T17:42:19.293770+00:00,2.752357721328736,622,622,89,5,6.0,0,0,0,0,0,0
SQUAD_046,squad_v1,factual,gpt-4.1-mini,0.8,1,v1_concise,2026-02-05T17:42:23.231691+00:00,0.8744997978210449,60,60,10,1,5.1,0,0,0,0,0,1
SQUAD_046,squad_v1,factual,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-05T17:42:24.106982+00:00,4.221285581588745,570,570,81,4,6.049382716049383,0,0,0,0,0,0
SQUAD_046,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-05T17:42:29.454817+00:00,0.8974466323852539,71,71,12,1,5.0,0,0,0,0,0,0
SQUAD_046,squad_v1,factual,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-05T17:42:30.353044+00:00,2.0746541023254395,457,457,71,4,5.450704225352113,0,0,0,0,0,0
SQUAD_046,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-05T17:42:33.530750+00:00,0.9175033569335938,71,71,12,1,5.0,0,0,0,0,0,0
SQUAD_046,squad_v1,factual,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-05T17:42:34.449007+00:00,1.6805789470672607,517,517,79,4,5.556962025316456,0,0,0,0,0,0
SQUAD_047,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-05T17:42:37.214737+00:00,1.7277052402496338,236,236,36,2,5.583333333333333,0,0,0,0,0,0
SQUAD_047,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-05T17:42:39.262134+00:00,3.209487199783325,634,634,93,5,5.827956989247312,0,0,0,0,0,0
SQUAD_047,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-05T17:42:42.744870+00:00,2.26080060005188,232,232,34,2,5.852941176470588,0,0,1,0,0,0
SQUAD_047,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-05T17:42:45.006678+00:00,4.1862733364105225,801,801,119,5,5.739495798319328,0,0,0,0,0,0
SQUAD_047,squad_v1,factual,gpt-4.1-mini,0.2,1,v1_concise,2026-02-05T17:42:49.193501+00:00,1.1287381649017334,140,140,20,1,6.05,0,0,1,0,0,0
SQUAD_047,squad_v1,factual,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-05T17:42:50.322980+00:00,2.1981635093688965,566,566,81,5,6.0,0,0,1,0,0,0
SQUAD_047,squad_v1,factual,gpt-4.1-mini,0.8,1,v1_concise,2026-02-05T17:42:53.393252+00:00,1.3355960845947266,118,118,18,1,5.611111111111111,0,0,1,0,0,0
SQUAD_047,squad_v1,factual,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-05T17:42:54.730006+00:00,2.914846420288086,652,652,96,5,5.802083333333333,0,0,1,0,0,0
SQUAD_047,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-05T17:42:58.309578+00:00,1.236905813217163,148,148,21,1,6.095238095238095,0,0,0,0,0,0
SQUAD_047,squad_v1,factual,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-05T17:42:59.547540+00:00,1.9923958778381348,599,599,89,5,5.741573033707865,0,0,0,0,0,0
SQUAD_047,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-05T17:43:02.303233+00:00,0.914438009262085,135,135,19,1,6.157894736842105,0,0,0,0,0,0
SQUAD_047,squad_v1,factual,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-05T17:43:03.228281+00:00,1.6697540283203125,581,581,83,4,6.0120481927710845,0,0,0,0,0,0
SQUAD_048,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-05T17:43:05.982473+00:00,1.7200443744659424,252,252,36,2,6.027777777777778,0,0,0,0,0,0
SQUAD_048,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-05T17:43:08.032531+00:00,2.726715564727783,761,761,101,4,6.544554455445544,0,0,0,0,0,0
SQUAD_048,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-05T17:43:11.039998+00:00,1.6096835136413574,254,254,32,2,6.96875,0,0,0,0,0,0
SQUAD_048,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-05T17:43:12.650430+00:00,3.1281309127807617,724,724,96,4,6.552083333333333,0,0,0,0,0,0
SQUAD_048,squad_v1,factual,gpt-4.1-mini,0.2,1,v1_concise,2026-02-05T17:43:16.169403+00:00,1.1846086978912354,180,180,23,1,6.869565217391305,0,0,0,0,0,0
SQUAD_048,squad_v1,factual,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-05T17:43:17.354458+00:00,3.1765379905700684,788,788,110,5,6.172727272727273,1,0,0,0,0,0
SQUAD_048,squad_v1,factual,gpt-4.1-mini,0.8,1,v1_concise,2026-02-05T17:43:21.346688+00:00,1.0286149978637695,164,164,21,1,6.857142857142857,0,0,0,0,0,0
SQUAD_048,squad_v1,factual,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-05T17:43:22.375846+00:00,3.223011016845703,940,940,131,5,6.175572519083969,1,0,0,0,0,0
SQUAD_048,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-05T17:43:26.570704+00:00,0.9248580932617188,89,89,13,1,5.923076923076923,0,0,0,0,0,0
SQUAD_048,squad_v1,factual,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-05T17:43:27.496073+00:00,1.756795883178711,490,490,77,3,5.376623376623376,0,0,0,0,0,0
SQUAD_048,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-05T17:43:30.328586+00:00,1.0271499156951904,162,162,25,1,5.52,0,0,0,0,0,0
