run_id,prompt_id,source,category,model,temperature,run,instruction_version,run_timestamp,instructional_stability_score,verbosity_score,confidence_score,format_score,latency_score,overall_quality_score
run_20260209_115320,SQUAD_082,squad_v1,explanatory,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-09T12:28:52.482626+00:00,0.002133481770037708,1.0,1.0,1.0,0.9843320091361515,0.648396519989936
run_20260209_115320,SQUAD_082,squad_v1,explanatory,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-09T12:28:53.817468+00:00,0.002133481770037708,1.0,1.0,1.0,0.9687049668200524,0.6460524636425211
run_20260209_115320,SQUAD_083,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-09T12:28:56.587847+00:00,9.296073731770552e-05,1.0,1.0,1.0,0.8685196683126859,0.6303104865049641
run_20260209_115320,SQUAD_083,squad_v1,explanatory,gpt-4o-mini,0.2,2,v2_detailed,2026-02-09T12:28:57.909016+00:00,9.296073731770552e-05,1.0,1.0,1.0,0.6638705309491648,0.599613115900436
run_20260209_115320,SQUAD_083,squad_v1,explanatory,gpt-4o-mini,0.8,1,v1_concise,2026-02-09T12:29:01.249407+00:00,0.00045282718288679695,1.0,1.0,1.0,0.82237660261883,0.6235149799068349
run_20260209_115320,SQUAD_083,squad_v1,explanatory,gpt-4o-mini,0.8,2,v2_detailed,2026-02-09T12:29:02.413836+00:00,0.00045282718288679695,1.0,1.0,1.0,0.736842774006434,0.6106849056149756
run_20260209_115320,SQUAD_083,squad_v1,explanatory,gpt-4.1-mini,0.2,1,v1_concise,2026-02-09T12:29:04.974039+00:00,6.027056797526223e-05,0.5882352941176471,1.0,1.0,0.8552328670668767,0.5665413188764699
run_20260209_115320,SQUAD_083,squad_v1,explanatory,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-09T12:29:06.201951+00:00,6.027056797526223e-05,1.0,1.0,1.0,0.645225825886862,0.5968049685818206
run_20260209_115320,SQUAD_083,squad_v1,explanatory,gpt-4.1-mini,0.8,1,v1_concise,2026-02-09T12:29:09.582598+00:00,2.254493791321221e-05,0.5882352941176471,1.0,1.0,0.8438151944309347,0.5648154640105569
run_20260209_115320,SQUAD_083,squad_v1,explanatory,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-09T12:29:10.609669+00:00,2.254493791321221e-05,1.0,0.7,1.0,0.6030935097741741,0.5304719171943957
run_20260209_115320,SQUAD_083,squad_v1,explanatory,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-09T12:29:14.190753+00:00,0.00034110052365928504,0.6617647058823529,1.0,1.0,0.975030243417009,0.5956386275781851
run_20260209_115320,SQUAD_083,squad_v1,explanatory,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-09T12:29:15.418144+00:00,0.00034110052365928504,1.0,1.0,1.0,0.9691265422385726,0.6454883665190667
run_20260209_115320,SQUAD_083,squad_v1,explanatory,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-09T12:29:17.709128+00:00,0.0004236229926027881,0.6617647058823529,1.0,1.0,0.9813742931540265,0.5966191179028678
run_20260209_115320,SQUAD_083,squad_v1,explanatory,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-09T12:29:19.107507+00:00,0.0004236229926027881,1.0,1.0,1.0,0.9637757702176976,0.6447146335800655
run_20260209_115320,SQUAD_084,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-09T12:29:21.973091+00:00,0.004368509806825166,1.0,1.0,1.0,0.8462038948888404,0.6284595626657149
run_20260209_115320,SQUAD_084,squad_v1,explanatory,gpt-4o-mini,0.2,2,v2_detailed,2026-02-09T12:29:23.201800+00:00,0.004368509806825166,1.0,1.0,1.0,0.7603101080224272,0.6155754946357529
run_20260209_115320,SQUAD_084,squad_v1,explanatory,gpt-4o-mini,0.8,1,v1_concise,2026-02-09T12:29:25.764514+00:00,0.0002001053326776114,1.0,1.0,1.0,0.8318287561317962,0.6248443502862066
run_20260209_115320,SQUAD_084,squad_v1,explanatory,gpt-4o-mini,0.8,2,v2_detailed,2026-02-09T12:29:27.298300+00:00,0.0002001053326776114,1.0,0.7,1.0,0.6779982825982848,0.5417697792561799
run_20260209_115320,SQUAD_084,squad_v1,explanatory,gpt-4.1-mini,0.2,1,v1_concise,2026-02-09T12:29:30.304627+00:00,0.0009586351536940199,1.0,1.0,1.0,0.7868648601563578,0.6183652513272466
run_20260209_115320,SQUAD_084,squad_v1,explanatory,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-09T12:29:31.705874+00:00,0.0009586351536940199,1.0,1.0,1.0,0.6713784380194685,0.6010422880067132
run_20260209_115320,SQUAD_084,squad_v1,explanatory,gpt-4.1-mini,0.8,1,v1_concise,2026-02-09T12:29:34.465871+00:00,0.0005261101271160638,1.0,1.0,1.0,0.8441599218937145,0.6268081268285478
run_20260209_115320,SQUAD_084,squad_v1,explanatory,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-09T12:29:35.490285+00:00,0.0005261101271160638,1.0,1.0,1.0,0.6516232823513186,0.5979276308971884
run_20260209_115320,SQUAD_084,squad_v1,explanatory,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-09T12:29:38.767006+00:00,0.0014785895288500512,1.0,1.0,1.0,0.9777430640782454,0.6471789659468343
run_20260209_115320,SQUAD_084,squad_v1,explanatory,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-09T12:29:39.862653+00:00,0.0014785895288500512,1.0,1.0,1.0,0.9677784531459674,0.6456842743069926
run_20260209_115320,SQUAD_084,squad_v1,explanatory,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-09T12:29:42.351263+00:00,0.01248367693374383,1.0,1.0,1.0,0.9793524143211821,0.6512721490749878
run_20260209_115320,SQUAD_084,squad_v1,explanatory,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-09T12:29:43.783676+00:00,0.01248367693374383,1.0,1.0,1.0,0.9721447127792807,0.6501909938437025
run_20260209_115320,SQUAD_085,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-09T12:29:46.138482+00:00,0.0009747462928068865,1.0,1.0,1.0,0.7890771328609666,0.6187027311316273
run_20260209_115320,SQUAD_085,squad_v1,explanatory,gpt-4o-mini,0.2,2,v2_detailed,2026-02-09T12:29:48.151340+00:00,0.0009747462928068865,1.0,1.0,1.0,0.6669114081827573,0.600377872429896
run_20260209_115320,SQUAD_085,squad_v1,explanatory,gpt-4o-mini,0.8,1,v1_concise,2026-02-09T12:29:50.951677+00:00,0.0012515990147861937,1.0,1.0,1.0,0.7756109005276646,0.6167796947343249
run_20260209_115320,SQUAD_085,squad_v1,explanatory,gpt-4o-mini,0.8,2,v2_detailed,2026-02-09T12:29:52.422019+00:00,0.0012515990147861937,1.0,1.0,1.0,0.708609260673343,0.6067294487561766
run_20260209_115320,SQUAD_085,squad_v1,explanatory,gpt-4.1-mini,0.2,1,v1_concise,2026-02-09T12:29:54.861703+00:00,0.0006112527611295723,0.8088235294117647,1.0,1.0,0.8292387903688272,0.5959232864334841
run_20260209_115320,SQUAD_085,squad_v1,explanatory,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-09T12:29:56.075942+00:00,0.0006112527611295723,1.0,1.0,1.0,0.44800048634954737,0.5674140114188275
run_20260209_115320,SQUAD_085,squad_v1,explanatory,gpt-4.1-mini,0.8,1,v1_concise,2026-02-09T12:30:00.581413+00:00,0.0002569403331728091,0.8235294117647058,1.0,1.0,0.8447170824834315,0.6003269032538311
run_20260209_115320,SQUAD_085,squad_v1,explanatory,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-09T12:30:01.602112+00:00,0.0002569403331728091,1.0,1.0,1.0,0.6661939518441358,0.6000190218932309
run_20260209_115320,SQUAD_085,squad_v1,explanatory,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-09T12:30:04.776542+00:00,0.0022805620953921593,1.0,1.0,1.0,0.9812379403626943,0.6479838877877915
run_20260209_115320,SQUAD_085,squad_v1,explanatory,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-09T12:30:05.698881+00:00,0.0022805620953921593,1.0,1.0,1.0,0.969882719272642,0.6462806046242836
run_20260209_115320,SQUAD_085,squad_v1,explanatory,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-09T12:30:08.257549+00:00,3.973280721455058e-05,1.0,1.0,1.0,0.9814388682906633,0.6472297367261246
run_20260209_115320,SQUAD_085,squad_v1,explanatory,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-09T12:30:09.691127+00:00,3.973280721455058e-05,1.0,1.0,1.0,0.9636198725879409,0.6445568873707161
run_20260209_115320,SQUAD_086,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-09T12:30:12.567677+00:00,0.00017807008782730075,1.0,1.0,1.0,0.7358362962141508,0.6104377689628623
run_20260209_115320,SQUAD_086,squad_v1,explanatory,gpt-4o-mini,0.2,2,v2_detailed,2026-02-09T12:30:14.509700+00:00,0.00017807008782730075,0.912625538020086,1.0,1.0,0.7136871586685936,0.5940092290340415
run_20260209_115320,SQUAD_086,squad_v1,explanatory,gpt-4o-mini,0.8,1,v1_concise,2026-02-09T12:30:16.655273+00:00,0.001315769868497433,1.0,1.0,1.0,0.8003807030920003,0.6205176249177741
run_20260209_115320,SQUAD_086,squad_v1,explanatory,gpt-4o-mini,0.8,2,v2_detailed,2026-02-09T12:30:18.087404+00:00,0.001315769868497433,0.9340675477239353,1.0,1.0,0.7462106083815117,0.6025022428697911
run_20260209_115320,SQUAD_086,squad_v1,explanatory,gpt-4.1-mini,0.2,1,v1_concise,2026-02-09T12:30:20.443784+00:00,0.0001611244784990914,1.0,1.0,1.0,0.7709239552558417,0.6156949868558509
run_20260209_115320,SQUAD_086,squad_v1,explanatory,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-09T12:30:22.287122+00:00,0.0001611244784990914,0.9218840579710144,1.0,1.0,0.6701528008652666,0.5888619223929169
run_20260209_115320,SQUAD_086,squad_v1,explanatory,gpt-4.1-mini,0.8,1,v1_concise,2026-02-09T12:30:24.949415+00:00,3.253047117267129e-05,1.0,1.0,1.0,0.7523998446585027,0.6128713623636859
run_20260209_115320,SQUAD_086,squad_v1,explanatory,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-09T12:30:26.576557+00:00,3.253047117267129e-05,0.8072335025380709,1.0,1.0,0.4628690993822635,0.5405267759529606
run_20260209_115320,SQUAD_086,squad_v1,explanatory,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-09T12:30:30.479172+00:00,2.4916009731503204e-05,1.0,1.0,1.0,0.9770753411490394,0.646570021775762
run_20260209_115320,SQUAD_086,squad_v1,explanatory,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-09T12:30:31.606010+00:00,2.4916009731503204e-05,0.8713698630136985,1.0,1.0,0.9615493961719965,0.6249466094812604
run_20260209_115320,SQUAD_086,squad_v1,explanatory,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-09T12:30:34.370366+00:00,0.00027011394575780014,1.0,1.0,1.0,0.9667529194089239,0.6451074777923539
run_20260209_115320,SQUAD_086,squad_v1,explanatory,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-09T12:30:36.114446+00:00,0.00027011394575780014,1.0,1.0,1.0,0.9678499250333867,0.6452720286360233
run_20260209_115320,SQUAD_087,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-09T12:30:38.061572+00:00,8.001204810370366e-05,1.0,1.0,1.0,0.8671511570544427,0.6301006777750028
run_20260209_115320,SQUAD_087,squad_v1,explanatory,gpt-4o-mini,0.2,2,v2_detailed,2026-02-09T12:30:39.352496+00:00,8.001204810370366e-05,1.0,1.0,1.0,0.7138603842549811,0.6071070618550836
run_20260209_115320,SQUAD_087,squad_v1,explanatory,gpt-4o-mini,0.8,1,v1_concise,2026-02-09T12:30:42.358652+00:00,7.002440970234233e-05,1.0,1.0,1.0,0.8473811225760706,0.6271316769298064
run_20260209_115320,SQUAD_087,squad_v1,explanatory,gpt-4o-mini,0.8,2,v2_detailed,2026-02-09T12:30:43.484374+00:00,7.002440970234233e-05,1.0,1.0,1.0,0.6836954311187278,0.602578823211205
run_20260209_115320,SQUAD_087,squad_v1,explanatory,gpt-4.1-mini,0.2,1,v1_concise,2026-02-09T12:30:46.556244+00:00,0.0001457914571075084,1.0,1.0,1.0,0.8285743788154848,0.6243371838323103
run_20260209_115320,SQUAD_087,squad_v1,explanatory,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-09T12:30:47.684115+00:00,0.0001457914571075084,1.0,1.0,1.0,0.6657388520698891,0.5999118548204709
run_20260209_115320,SQUAD_087,squad_v1,explanatory,gpt-4.1-mini,0.8,1,v1_concise,2026-02-09T12:30:50.753696+00:00,0.0008819869188235061,1.0,1.0,1.0,0.8130663250121587,0.6222686441734121
run_20260209_115320,SQUAD_087,squad_v1,explanatory,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-09T12:30:51.983499+00:00,0.0008819869188235061,1.0,1.0,1.0,0.6710390095890709,0.6009645468599489
run_20260209_115320,SQUAD_087,squad_v1,explanatory,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-09T12:30:54.915916+00:00,0.0014785895288500512,1.0,1.0,1.0,0.980508869840321,0.6475938368111457
run_20260209_115320,SQUAD_087,squad_v1,explanatory,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-09T12:30:55.874061+00:00,0.0014785895288500512,1.0,1.0,1.0,0.967000343376651,0.6455675578415951
run_20260209_115320,SQUAD_087,squad_v1,explanatory,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-09T12:30:58.539373+00:00,0.00032991791836610337,1.0,1.0,1.0,0.972329774783036,0.6459649374888836
run_20260209_115320,SQUAD_087,squad_v1,explanatory,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-09T12:31:00.277152+00:00,0.00032991791836610337,1.0,1.0,1.0,0.9557220009160108,0.6434737714088298
run_20260209_115320,SQUAD_088,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-09T12:31:03.094133+00:00,0.00013868112384149566,1.0,1.0,1.0,0.8481560504042039,0.6272719459539751
run_20260209_115320,SQUAD_088,squad_v1,explanatory,gpt-4o-mini,0.2,2,v2_detailed,2026-02-09T12:31:04.091570+00:00,0.00013868112384149566,1.0,1.0,1.0,0.7334886125839251,0.6100718302809333
run_20260209_115320,SQUAD_088,squad_v1,explanatory,gpt-4o-mini,0.8,1,v1_concise,2026-02-09T12:31:06.841223+00:00,0.00015846132511575126,1.0,1.0,1.0,0.8212784150215636,0.6232472237170251
run_20260209_115320,SQUAD_088,squad_v1,explanatory,gpt-4o-mini,0.8,2,v2_detailed,2026-02-09T12:31:08.266376+00:00,0.00015846132511575126,1.0,1.0,1.0,0.7047803126026456,0.6057725083541874
run_20260209_115320,SQUAD_088,squad_v1,explanatory,gpt-4.1-mini,0.2,1,v1_concise,2026-02-09T12:31:11.029375+00:00,0.0021693377695380265,0.8970588235294118,1.0,1.0,0.845365778413339,0.6121229585107509
run_20260209_115320,SQUAD_088,squad_v1,explanatory,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-09T12:31:12.113156+00:00,0.0021693377695380265,1.0,1.0,1.0,0.7226156894912203,0.6091516216430214
run_20260209_115320,SQUAD_088,squad_v1,explanatory,gpt-4.1-mini,0.8,1,v1_concise,2026-02-09T12:31:14.920467+00:00,0.0022428677194858034,1.0,1.0,1.0,0.7770536654060293,0.6173430535127243
run_20260209_115320,SQUAD_088,squad_v1,explanatory,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-09T12:31:16.563650+00:00,0.0022428677194858034,1.0,1.0,1.0,0.7235550337178156,0.6093182587594923
run_20260209_115320,SQUAD_088,squad_v1,explanatory,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-09T12:31:18.915594+00:00,0.0017178759455574704,1.0,1.0,1.0,0.9828384282080738,0.6480270208121561
run_20260209_115320,SQUAD_088,squad_v1,explanatory,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-09T12:31:19.943138+00:00,0.0017178759455574704,1.0,1.0,1.0,0.9632162646369764,0.6450836962764915
run_20260209_115320,SQUAD_088,squad_v1,explanatory,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-09T12:31:22.907574+00:00,0.0007718914190992302,1.0,1.0,1.0,0.9791518746691191,0.6471429431970526
run_20260209_115320,SQUAD_088,squad_v1,explanatory,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-09T12:31:24.125515+00:00,0.0007718914190992302,1.0,1.0,1.0,0.9674567228767063,0.6453886704281906
run_20260209_115320,SQUAD_089,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-09T12:31:26.700898+00:00,0.00011354250096044868,1.0,1.0,1.0,0.7962765527918991,0.619481222794121
run_20260209_115320,SQUAD_089,squad_v1,explanatory,gpt-4o-mini,0.2,2,v2_detailed,2026-02-09T12:31:28.438304+00:00,0.00011354250096044868,0.8859331476323119,1.0,1.0,0.6481368201068669,0.580150235036213
run_20260209_115320,SQUAD_089,squad_v1,explanatory,gpt-4o-mini,0.8,1,v1_concise,2026-02-09T12:31:31.407569+00:00,8.842698865988318e-05,1.0,1.0,1.0,0.7967655382586437,0.6195457801848275
run_20260209_115320,SQUAD_089,squad_v1,explanatory,gpt-4o-mini,0.8,2,v2_detailed,2026-02-09T12:31:32.739688+00:00,8.842698865988318e-05,0.8822468793342578,1.0,1.0,0.6176424543801062,0.5750143495031856
run_20260209_115320,SQUAD_089,squad_v1,explanatory,gpt-4.1-mini,0.2,1,v1_concise,2026-02-09T12:31:35.913022+00:00,9.142423147817327e-05,1.0,1.0,1.0,0.8132073663809061,0.6220131034381533
run_20260209_115320,SQUAD_089,squad_v1,explanatory,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-09T12:31:37.140926+00:00,9.142423147817327e-05,0.9908099688473518,1.0,1.0,0.6036603610600968,0.5892025479671347
run_20260209_115320,SQUAD_089,squad_v1,explanatory,gpt-4.1-mini,0.8,1,v1_concise,2026-02-09T12:31:40.518443+00:00,1.4616882914261518e-05,1.0,1.0,1.0,0.780214211569312,0.6170372476444168
run_20260209_115320,SQUAD_089,squad_v1,explanatory,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-09T12:31:41.963382+00:00,1.4616882914261518e-05,0.8642663043478259,1.0,1.0,0.6493429562793533,0.577046505003097
run_20260209_115320,SQUAD_089,squad_v1,explanatory,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-09T12:31:44.823592+00:00,0.0006984362386618598,1.0,1.0,1.0,0.9770961333238122,0.6468088726821035
run_20260209_115320,SQUAD_089,squad_v1,explanatory,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-09T12:31:45.951213+00:00,0.0006984362386618598,1.0,1.0,1.0,0.9677048408876157,0.645400178816674
run_20260209_115320,SQUAD_089,squad_v1,explanatory,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-09T12:31:48.412327+00:00,0.002357862006490233,1.0,1.0,1.0,0.9772715321109537,0.6474159815189147
run_20260209_115320,SQUAD_089,squad_v1,explanatory,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-09T12:31:49.943012+00:00,0.002357862006490233,1.0,1.0,1.0,0.9658594237472058,0.6457041652643524
run_20260209_115320,SQUAD_090,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-09T12:31:52.503462+00:00,0.00022864651872207256,0.6911764705882353,1.0,1.0,0.8773542824401318,0.5853596392358078
run_20260209_115320,SQUAD_090,squad_v1,explanatory,gpt-4o-mini,0.2,2,v2_detailed,2026-02-09T12:31:53.630341+00:00,0.00022864651872207256,1.0,1.0,0.7,0.6977855741022869,0.5597478623968958
run_20260209_115320,SQUAD_090,squad_v1,explanatory,gpt-4o-mini,0.8,1,v1_concise,2026-02-09T12:31:56.807410+00:00,0.000798054766369753,1.0,1.0,1.0,0.816694490283166,0.6227834927107043
run_20260209_115320,SQUAD_090,squad_v1,explanatory,gpt-4o-mini,0.8,2,v2_detailed,2026-02-09T12:31:58.028972+00:00,0.000798054766369753,1.0,1.0,1.0,0.7447360428708205,0.6119897255988525
run_20260209_115320,SQUAD_090,squad_v1,explanatory,gpt-4.1-mini,0.2,1,v1_concise,2026-02-09T12:32:00.500382+00:00,0.00034110052365928504,1.0,1.0,1.0,0.8331815245243575,0.6250966138619344
run_20260209_115320,SQUAD_090,squad_v1,explanatory,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-09T12:32:01.925300+00:00,0.00034110052365928504,1.0,1.0,1.0,0.6236924093175862,0.5936732465809187
run_20260209_115320,SQUAD_090,squad_v1,explanatory,gpt-4.1-mini,0.8,1,v1_concise,2026-02-09T12:32:05.301824+00:00,0.0004453426078836257,1.0,1.0,1.0,0.7817630534040839,0.6174203279233719
run_20260209_115320,SQUAD_090,squad_v1,explanatory,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-09T12:32:06.736428+00:00,0.0004453426078836257,1.0,1.0,1.0,0.6343048105051503,0.5953015914885318
run_20260209_115320,SQUAD_090,squad_v1,explanatory,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-09T12:32:09.705240+00:00,0.000571831227656578,1.0,1.0,1.0,0.9750290494685976,0.6464544983499694
run_20260209_115320,SQUAD_090,squad_v1,explanatory,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-09T12:32:10.932685+00:00,0.000571831227656578,1.0,1.0,1.0,0.9656977990478339,0.6450548107868549
run_20260209_115320,SQUAD_090,squad_v1,explanatory,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-09T12:32:13.391639+00:00,0.00021390041536766149,0.7794117647058824,1.0,1.0,0.9856106259622539,0.6148282237455991
run_20260209_115320,SQUAD_090,squad_v1,explanatory,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-09T12:32:14.414921+00:00,0.00021390041536766149,1.0,1.0,1.0,0.9658788666632049,0.6449566951448594
run_20260209_115320,SQUAD_091,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-09T12:32:17.384895+00:00,0.00032446485481731367,1.0,1.0,1.0,0.8149515671017598,0.62235629776445
run_20260209_115320,SQUAD_091,squad_v1,explanatory,gpt-4o-mini,0.2,2,v2_detailed,2026-02-09T12:32:18.921144+00:00,0.00032446485481731367,1.0,1.0,1.0,0.6356827815004977,0.5954659799242608
run_20260209_115320,SQUAD_091,squad_v1,explanatory,gpt-4o-mini,0.8,1,v1_concise,2026-02-09T12:32:22.096341+00:00,0.00016938550716475475,1.0,1.0,1.0,0.7970835553870791,0.6196218182355696
run_20260209_115320,SQUAD_091,squad_v1,explanatory,gpt-4o-mini,0.8,2,v2_detailed,2026-02-09T12:32:23.425822+00:00,0.00016938550716475475,1.0,1.0,1.0,0.6536091540001676,0.5981006580275329
run_20260209_115320,SQUAD_091,squad_v1,explanatory,gpt-4.1-mini,0.2,1,v1_concise,2026-02-09T12:32:26.365797+00:00,3.7170318684126734e-05,1.0,1.0,1.0,0.8112388484404149,0.6216988368776017
run_20260209_115320,SQUAD_091,squad_v1,explanatory,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-09T12:32:27.606974+00:00,3.7170318684126734e-05,0.924563953488372,0.7,1.0,0.5828558518013081,0.5161259804049914
run_20260209_115320,SQUAD_091,squad_v1,explanatory,gpt-4.1-mini,0.8,1,v1_concise,2026-02-09T12:32:31.107147+00:00,5.7331137689439816e-05,1.0,1.0,1.0,0.5626136932803913,0.5844121198902501
run_20260209_115320,SQUAD_091,squad_v1,explanatory,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-09T12:32:33.980982+00:00,5.7331137689439816e-05,0.9652503793626706,1.0,1.0,0.6134508678072894,0.5868252529736854
run_20260209_115320,SQUAD_091,squad_v1,explanatory,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-09T12:32:36.520844+00:00,0.0008674089573070025,1.0,1.0,1.0,0.9768010339282621,0.6468237482242968
run_20260209_115320,SQUAD_091,squad_v1,explanatory,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-09T12:32:37.661653+00:00,0.0008674089573070025,1.0,1.0,1.0,0.965358659457632,0.6451073920537023
run_20260209_115320,SQUAD_091,squad_v1,explanatory,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-09T12:32:40.224084+00:00,0.0002935879414763107,1.0,1.0,1.0,0.9789489568271312,0.6469450993035863
run_20260209_115320,SQUAD_091,squad_v1,explanatory,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-09T12:32:41.557045+00:00,0.0002935879414763107,1.0,1.0,1.0,0.9613889654210359,0.644311100592672
run_20260209_115320,SQUAD_092,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-09T12:32:44.421020+00:00,0.00047604412902226933,1.0,1.0,1.0,0.8279376245172674,0.624357259122748
run_20260209_115320,SQUAD_092,squad_v1,explanatory,gpt-4o-mini,0.2,2,v2_detailed,2026-02-09T12:32:45.650852+00:00,0.00047604412902226933,1.0,1.0,1.0,0.7410027001784028,0.6113170204719183
run_20260209_115320,SQUAD_092,squad_v1,explanatory,gpt-4o-mini,0.8,1,v1_concise,2026-02-09T12:32:48.220813+00:00,0.00011354250096044868,1.0,1.0,1.0,0.8604919839659659,0.629113537470231
run_20260209_115320,SQUAD_092,squad_v1,explanatory,gpt-4o-mini,0.8,2,v2_detailed,2026-02-09T12:32:49.439093+00:00,0.00011354250096044868,1.0,1.0,1.0,0.7442389385924397,0.611675580664202
run_20260209_115320,SQUAD_092,squad_v1,explanatory,gpt-4.1-mini,0.2,1,v1_concise,2026-02-09T12:32:52.201952+00:00,0.0008819869188235061,0.9852941176470589,1.0,1.0,0.8152920637916392,0.620396622637393
run_20260209_115320,SQUAD_092,squad_v1,explanatory,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-09T12:32:53.740533+00:00,0.0008819869188235061,1.0,1.0,1.0,0.6524933399147799,0.5981826964088053
run_20260209_115320,SQUAD_092,squad_v1,explanatory,gpt-4.1-mini,0.8,1,v1_concise,2026-02-09T12:32:56.810661+00:00,0.0008251049232659046,1.0,1.0,1.0,0.8288933370112006,0.6246227872748231
run_20260209_115320,SQUAD_092,squad_v1,explanatory,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-09T12:32:57.935277+00:00,0.0008251049232659046,1.0,1.0,1.0,0.7123631506739934,0.6071432593242421
run_20260209_115320,SQUAD_092,squad_v1,explanatory,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-09T12:33:00.701325+00:00,0.002694165778578227,0.9705882352941176,1.0,1.0,0.9772558991522835,0.6431195781894625
run_20260209_115320,SQUAD_092,squad_v1,explanatory,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-09T12:33:01.929618+00:00,0.002694165778578227,1.0,1.0,1.0,0.9679309630684432,0.6461326024827689
run_20260209_115320,SQUAD_092,squad_v1,explanatory,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-09T12:33:04.388602+00:00,4.464953492691026e-05,0.9705882352941176,1.0,1.0,0.9815523370707785,0.6428367131919588
run_20260209_115320,SQUAD_092,squad_v1,explanatory,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-09T12:33:05.719441+00:00,4.464953492691026e-05,1.0,1.0,1.0,0.9597718253927328,0.6439814011461342
